       p         nwds        bytes        nloop         RTT (s)
      10         7332        58656           20    1.249010e-05
      10         7450        59600           20    1.262400e-05
      10         7570        60560           20    1.253500e-05
      10         7692        61536           20    1.257225e-05
      10         7816        62528           20    1.266230e-05
      10         7942        63536           20    1.272725e-05
      10         8070        64560           20    1.282650e-05
      10         8200        65600           20    1.428935e-05
      10         8332        66656           20    1.421060e-05
      10         8466        67728           20    1.431910e-05
      10         8602        68816           20    1.436090e-05
      10         8740        69920           20    1.440065e-05
      10         8880        71040           20    1.485165e-05
      10         9023        72184           20    1.480400e-05
      10         9168        73344           20    1.469540e-05
      10         9315        74520           20    1.479885e-05
      10         9465        75720           20    1.495250e-05
      10         9617        76936           20    1.521740e-05
      10         9771        78168           20    1.528995e-05
      10         9928        79424           20    1.539855e-05
      10        10087        80696           20    1.559405e-05
      10        10249        81992           20    1.557300e-05
      10        10414        83312           20    1.551420e-05
      10        10581        84648           20    1.562430e-05
      10        10751        86008           20    1.589935e-05
      10        10924        87392           20    1.583350e-05
      10        11099        88792           20    1.613125e-05
      10        11277        90216           20    1.604090e-05
      10        11458        91664           20    1.650075e-05
      10        11642        93136           20    1.641755e-05
      10        11829        94632           20    1.668410e-05
      10        12019        96152           20    1.647605e-05
      10        12212        97696           20    1.657905e-05
      10        12408        99264           20    1.694575e-05
      10        12607       100856           20    1.704345e-05
      10        12809       102472           20    1.713540e-05
      10        13014       104112           20    1.735330e-05
      10        13223       105784           20    1.760505e-05
      10        13435       107480           20    1.777360e-05
      10        13650       109200           20    1.747970e-05
      10        13869       110952           20    1.760735e-05
      10        14091       112728           20    1.788345e-05
      10        14317       114536           20    1.788940e-05
      10        14547       116376           20    1.805685e-05
      10        14780       118240           20    1.829675e-05
      10        15017       120136           20    1.834620e-05
      10        15258       122064           20    1.896740e-05
      10        15503       124024           20    1.886405e-05
      10        15752       126016           20    1.879165e-05
      10        16005       128040           20    1.894770e-05
      10        16262       130096           20    1.918930e-05
      10        16523       132184           20    1.944265e-05
      10        16788       134304           20    1.962825e-05
      10        17057       136456           20    1.982700e-05
      10        17330       138640           20    2.004175e-05
      10        17608       140864           20    1.996340e-05
      10        17890       143120           20    2.020640e-05
      10        18177       145416           20    2.093990e-05
      10        18468       147744           20    2.108570e-05
      10        18764       150112           20    2.141270e-05
      10        19065       152520           20    2.176915e-05
      10        19371       154968           20    2.180575e-05
      10        19681       157448           20    2.202170e-05
      10        19996       159968           20    2.222775e-05
      10        20316       162528           20    2.241030e-05
      10        20642       165136           20    2.288650e-05
      10        20973       167784           20    2.323810e-05
      10        21309       170472           20    2.327600e-05
      10        21650       173200           20    2.352060e-05
      10        21997       175976           20    2.383130e-05
      10        22349       178792           20    2.372940e-05
      10        22707       181656           20    2.397245e-05
      10        23071       184568           20    2.420640e-05
      10        23441       187528           20    2.447235e-05
      10        23817       190536           20    2.505665e-05
      10        24199       193592           20    2.491005e-05
      10        24587       196696           20    2.512905e-05
      10        24981       199848           20    2.536705e-05
      10        25381       203048           20    2.605565e-05
      10        25788       206304           20    2.661095e-05
      10        26201       209608           20    2.637920e-05
      10        26621       212968           20    2.714670e-05
      10        27047       216376           20    2.726355e-05
      10        27480       219840           20    2.720615e-05
      10        27920       223360           20    2.769905e-05
      10        28367       226936           20    2.780535e-05
      10        28821       230568           20    2.808290e-05
      10        29283       234264           20    2.858200e-05
      10        29752       238016           20    2.886070e-05
      10        30229       241832           20    2.914590e-05
      10        30713       245704           20    2.947310e-05
      10        31205       249640           20    2.987755e-05
      10        31705       253640           20    2.989575e-05
      10        32213       257704           20    3.019930e-05
      10        32729       261832           20    3.051880e-05
      10        33253       266024           20    3.122865e-05
      10        33786       270288           20    3.153360e-05
      10        34327       274616           20    3.149815e-05
      10        34877       279016           20    3.237775e-05
      10        35436       283488           20    3.220005e-05
      10        36003       288024           20    3.257070e-05
      10        36580       292640           20    3.297460e-05
      10        37166       297328           20    3.356755e-05
      10        37761       302088           20    3.385980e-05
      10        38366       306928           20    3.426175e-05
      10        38980       311840           20    3.470110e-05
      10        39604       316832           20    3.507250e-05
      10        40238       321904           20    3.528795e-05
      10        40882       327056           20    3.580390e-05
      10        41537       332296           20    3.606670e-05
      10        42202       337616           20    3.650035e-05
      10        42878       343024           20    3.718960e-05
      10        43565       348520           20    3.756600e-05
      10        44263       354104           20    3.800035e-05
      10        44972       359776           20    3.826475e-05
      10        45692       365536           20    3.870320e-05
      10        46424       371392           20    3.942920e-05
      10        47167       377336           20    3.988555e-05
      10        47922       383376           20    4.031905e-05
      10        48689       389512           20    4.110480e-05
      10        49469       395752           20    4.124050e-05
      10        50261       402088           20    4.163255e-05
      10        51066       408528           20    4.215370e-05
      10        51884       415072           20    4.281350e-05
      10        52715       421720           20    4.340050e-05
      10        53559       428472           20    4.414785e-05
      10        54416       435328           20    4.475735e-05
      10        55287       442296           20    4.534905e-05
      10        56172       449376           20    4.597320e-05
      10        57071       456568           20    4.663305e-05
      10        57985       463880           20    4.728220e-05
      10        58913       471304           20    4.784645e-05
      10        59856       478848           20    4.841355e-05
      10        60814       486512           20    4.911185e-05
      10        61788       494304           20    4.963655e-05
      10        62777       502216           20    5.014730e-05
      10        63782       510256           20    5.075275e-05
      10        64803       518424           20    5.121550e-05
      10        65840       526720           20    5.225085e-05
      10        66894       535152           20    5.300245e-05
      10        67965       543720           20    5.381495e-05
      10        69053       552424           20    5.443170e-05
      10        70158       561264           20    5.532020e-05
      10        71281       570248           20    5.613495e-05
      10        72422       579376           20    5.681090e-05
      10        73581       588648           20    5.769860e-05
      10        74759       598072           20    5.865415e-05
      10        75956       607648           20    5.952265e-05
      10        77172       617376           20    6.032105e-05
      10        78407       627256           20    6.115375e-05
      10        79662       637296           20    6.198860e-05
      10        80937       647496           20    6.281585e-05
      10        82233       657864           20    6.356430e-05
      10        83549       668392           20    6.445175e-05
      10        84886       679088           20    6.516480e-05
      10        86245       689960           20    6.612445e-05
      10        87625       701000           20    6.705310e-05
      10        89028       712224           20    6.808890e-05
      10        90453       723624           20    6.857680e-05
      10        91901       735208           20    6.969440e-05
      10        93372       746976           20    7.080825e-05
      10        94866       758928           20    7.156695e-05
      10        96384       771072           20    7.292235e-05
      10        97927       783416           20    7.334585e-05
      10        99494       795952           20    7.461230e-05
      10       101086       808688           20    7.567445e-05
      11            1            8         1000    1.575732e-06
      11            2           16         1000    1.569480e-06
      11            3           24         1000    1.628548e-06
      11            4           32         1000    1.592201e-06
      11            5           40         1000    1.618113e-06
      11            6           48         1000    1.615859e-06
      11            7           56         1000    1.764108e-06
      11            8           64         1000    1.821044e-06
      11            9           72         1000    1.794216e-06
      11           10           80         1000    1.797743e-06
      11           11           88         1000    1.748125e-06
      11           12           96         1000    1.734737e-06
      11           13          104         1000    1.772804e-06
      11           14          112         1000    1.776144e-06
      11           15          120         1000    1.839184e-06
      11           16          128         1000    1.802810e-06
      11           17          136         1000    1.825374e-06
      11           18          144         1000    1.817780e-06
      11           19          152         1000    1.807321e-06
      11           20          160         1000    1.837593e-06
      11           21          168         1000    1.846685e-06
      11           22          176         1000    1.823933e-06
      11           23          184         1000    2.825263e-06
      11           24          192         1000    2.824839e-06
      11           25          200         1000    2.844439e-06
      11           26          208         1000    2.828859e-06
      11           27          216         1000    2.773485e-06
      11           28          224         1000    2.842287e-06
      11           29          232         1000    2.895604e-06
      11           30          240         1000    2.885735e-06
      11           31          248         1000    2.882268e-06
      11           32          256         1000    2.872397e-06
      11           33          264         1000    2.847071e-06
      11           34          272         1000    2.813143e-06
      11           35          280         1000    2.878402e-06
      11           36          288         1000    2.818906e-06
      11           37          296         1000    2.989381e-06
      11           38          304         1000    2.955656e-06
      11           39          312         1000    2.920450e-06
      11           40          320         1000    2.940640e-06
      11           41          328         1000    2.905084e-06
      11           42          336         1000    2.893113e-06
      11           43          344         1000    2.965989e-06
      11           44          352         1000    2.888283e-06
      11           45          360         1000    3.015521e-06
      11           46          368         1000    2.986999e-06
      11           47          376         1000    2.987299e-06
      11           48          384         1000    3.024126e-06
      11           49          392         1000    2.993395e-06
      11           50          400         1000    2.941660e-06
      11           51          408         1000    2.938838e-06
      11           52          416         1000    2.967631e-06
      11           53          424         1000    3.085628e-06
      11           54          432         1000    3.051300e-06
      11           55          440         1000    3.013775e-06
      11           56          448         1000    3.021119e-06
      11           57          456         1000    2.981057e-06
      11           58          464         1000    3.053285e-06
      11           59          472         1000    3.017431e-06
      11           60          480         1000    2.992225e-06
      11           61          488         1000    3.045531e-06
      11           62          496         1000    3.054011e-06
      11           64          512         1000    3.014554e-06
      11           66          528         1000    3.010881e-06
      11           68          544         1000    3.046366e-06
      11           70          560         1000    3.114469e-06
      11           72          576         1000    3.110218e-06
      11           74          592         1000    3.071623e-06
      11           76          608         1000    3.114077e-06
      11           78          624         1000    3.097245e-06
      11           80          640         1000    3.095189e-06
      11           82          656         1000    3.063971e-06
      11           84          672         1000    3.095970e-06
      11           86          688         1000    3.155714e-06
      11           88          704         1000    3.182785e-06
      11           90          720         1000    3.117168e-06
      11           92          736         1000    3.166471e-06
      11           94          752         1000    3.125311e-06
      11           96          768         1000    3.163562e-06
      11           98          784         1000    3.128714e-06
      11          100          800          980    3.155129e-06
      11          102          816          961    3.237233e-06
      11          104          832          943    3.241628e-06
      11          106          848          925    3.215011e-06
      11          108          864          909    3.180174e-06
      11          110          880          892    3.219425e-06
      11          112          896          877    3.289515e-06
      11          114          912          862    3.262877e-06
      11          116          928          847    3.217332e-06
      11          118          944          833    3.274510e-06
      11          120          960          819    3.271803e-06
      11          122          976          806    3.367749e-06
      11          124          992          793    3.270261e-06
      11          127         1016          775    3.309121e-06
      11          130         1040          757    3.484643e-06
      11          133         1064          740    3.430223e-06
      11          136         1088          724    3.448786e-06
      11          139         1112          709    3.448530e-06
      11          142         1136          694    3.475790e-06
      11          145         1160          680    3.518246e-06
      11          148         1184          666    3.468817e-06
      11          151         1208          653    3.475381e-06
      11          154         1232          641    3.517256e-06
      11          157         1256          628    3.495444e-06
      11          160         1280          617    3.628446e-06
      11          163         1304          606    3.566290e-06
      11          166         1328          595    3.571817e-06
      11          169         1352          584    3.561426e-06
      11          172         1376          574    3.670284e-06
      11          175         1400          564    3.653690e-06
      11          178         1424          555    3.597854e-06
      11          181         1448          546    3.649727e-06
      11          184         1472          537    3.746566e-06
      11          187         1496          529    3.735043e-06
      11          191         1528          518    3.735730e-06
      11          195         1560          507    3.687617e-06
      11          199         1592          497    3.715994e-06
      11          203         1624          487    3.734513e-06
      11          207         1656          478    3.885797e-06
      11          211         1688          469    3.796650e-06
      11          215         1720          460    3.793459e-06
      11          219         1752          452    3.827049e-06
      11          223         1784          444    3.872002e-06
      11          227         1816          436    3.853798e-06
      11          231         1848          429    3.991925e-06
      11          235         1880          421    3.950299e-06
      11          239         1912          414    3.932693e-06
      11          243         1944          408    3.942745e-06
      11          247         1976          401    3.957875e-06
      11          251         2008          395    3.950899e-06
      11          256         2048          387    3.996757e-06
      11          261         2088          380    4.134984e-06
      11          266         2128          373    4.083118e-06
      11          271         2168          366    4.048292e-06
      11          276         2208          359    4.075588e-06
      11          281         2248          353    4.161615e-06
      11          286         2288          347    4.146187e-06
      11          291         2328          341    4.206088e-06
      11          296         2368          335    4.167122e-06
      11          301         2408          330    4.179200e-06
      11          306         2448          324    4.317046e-06
      11          311         2488          319    4.384749e-06
      11          316         2528          314    4.301166e-06
      11          322         2576          308    4.331458e-06
      11          328         2624          303    4.340617e-06
      11          334         2672          297    4.324300e-06
      11          340         2720          292    4.456315e-06
      11          346         2768          287    4.475456e-06
      11          352         2816          282    4.555816e-06
      11          358         2864          277    4.567444e-06
      11          364         2912          273    4.617784e-06
      11          370         2960          268    4.626000e-06
      11          376         3008          264    4.664473e-06
      11          383         3064          259    4.653764e-06
      11          390         3120          255    4.704898e-06
      11          397         3176          250    4.778952e-06
      11          404         3232          246    4.817354e-06
      11          411         3288          242    4.737806e-06
      11          418         3344          238    4.805391e-06
      11          425         3400          234    4.821718e-06
      11          432         3456          230    4.896439e-06
      11          439         3512          226    4.956876e-06
      11          447         3576          222    5.117793e-06
      11          455         3640          218    5.030583e-06
      11          463         3704          215    5.198419e-06
      11          471         3768          211    5.226730e-06
      11          479         3832          207    5.278778e-06
      11          487         3896          204    5.292819e-06
      11          495         3960          201    5.238030e-06
      11          503         4024          198    5.230197e-06
      11          512         4096          194    5.355026e-06
      11          521         4168          191    5.361592e-06
      11          530         4240          187    5.429481e-06
      11          539         4312          184    5.396826e-06
      11          548         4384          181    5.464768e-06
      11          557         4456          178    5.565691e-06
      11          566         4528          176    5.652347e-06
      11          576         4608          173    5.770618e-06
      11          586         4688          170    5.656976e-06
      11          596         4768          167    5.648497e-06
      11          606         4848          164    5.591780e-06
      11          616         4928          161    5.712199e-06
      11          626         5008          159    5.962252e-06
      11          637         5096          156    5.780455e-06
      11          648         5184          153    5.909235e-06
      11          659         5272          151    6.049113e-06
      11          670         5360          148    5.804311e-06
      11          681         5448          146    5.897685e-06
      11          692         5536          144    6.046299e-06
      11          704         5632          141    6.099879e-06
      11          716         5728          139    6.134597e-06
      11          728         5824          136    6.139978e-06
      11          740         5920          134    6.356261e-06
      11          752         6016          132    6.320659e-06
      11          765         6120          130    6.245246e-06
      11          778         6224          128    6.455375e-06
      11          791         6328          126    6.562175e-06
      11          804         6432          124    6.420581e-06
      11          817         6536          122    6.477057e-06
      11          831         6648          120    6.496142e-06
      11          845         6760          118    6.397085e-06
      11          859         6872          116    6.602069e-06
      11          873         6984          114    6.848614e-06
      11          887         7096          112    6.930143e-06
      11          902         7216          110    6.959809e-06
      11          917         7336          108    6.729685e-06
      11          932         7456          107    6.800682e-06
      11          947         7576          105    6.881124e-06
      11          963         7704          103    6.948029e-06
      11          979         7832          101    6.932228e-06
      11          995         7960          100    7.070670e-06
      11         1011         8088           98    7.038520e-06
      11         1028         8224           97    7.844082e-06
      11         1045         8360           95    7.790937e-06
      11         1062         8496           93    7.747086e-06
      11         1080         8640           92    7.780609e-06
      11         1098         8784           90    7.737722e-06
      11         1116         8928           89    7.760416e-06
      11         1134         9072           88    7.732227e-06
      11         1153         9224           86    7.769128e-06
      11         1172         9376           85    7.810212e-06
      11         1191         9528           83    7.854265e-06
      11         1211         9688           82    7.832085e-06
      11         1231         9848           81    7.868284e-06
      11         1251        10008           79    7.918696e-06
      11         1272        10176           78    7.960436e-06
      11         1293        10344           77    8.121416e-06
      11         1314        10512           75    8.139733e-06
      11         1336        10688           74    8.191095e-06
      11         1358        10864           73    8.270370e-06
      11         1380        11040           72    8.116389e-06
      11         1403        11224           71    8.213268e-06
      11         1426        11408           70    8.145100e-06
      11         1449        11592           68    8.159618e-06
      11         1473        11784           67    8.187493e-06
      11         1497        11976           66    8.195591e-06
      11         1521        12168           65    8.216846e-06
      11         1546        12368           64    8.251078e-06
      11         1571        12568           63    8.269317e-06
      11         1597        12776           62    8.254194e-06
      11         1623        12984           61    8.299197e-06
      11         1649        13192           60    8.303417e-06
      11         1676        13408           59    8.399102e-06
      11         1703        13624           58    8.419741e-06
      11         1731        13848           57    8.349965e-06
      11         1759        14072           56    8.416625e-06
      11         1788        14304           55    8.386309e-06
      11         1817        14536           54    8.527574e-06
      11         1847        14776           54    8.608778e-06
      11         1877        15016           53    8.592509e-06
      11         1908        15264           52    8.667038e-06
      11         1939        15512           51    8.637431e-06
      11         1971        15768           50    8.914320e-06
      11         2003        16024           49    8.721327e-06
      11         2036        16288           49    8.580388e-06
      11         2069        16552           48    8.550229e-06
      11         2103        16824           47    8.665404e-06
      11         2137        17096           46    8.595565e-06
      11         2172        17376           45    8.628733e-06
      11         2207        17656           45    8.674022e-06
      11         2243        17944           44    8.793318e-06
      11         2279        18232           43    8.799651e-06
      11         2316        18528           43    8.728256e-06
      11         2354        18832           42    8.818905e-06
      11         2392        19136           41    8.772341e-06
      11         2431        19448           41    8.870976e-06
      11         2470        19760           40    8.825075e-06
      11         2510        20080           39    8.950564e-06
      11         2551        20408           39    8.864897e-06
      11         2592        20736           38    9.004474e-06
      11         2634        21072           37    9.105000e-06
      11         2677        21416           37    9.292973e-06
      11         2720        21760           36    9.210639e-06
      11         2764        22112           36    9.247861e-06
      11         2809        22472           35    9.263200e-06
      11         2854        22832           35    9.275514e-06
      11         2900        23200           34    9.255206e-06
      11         2947        23576           33    9.139242e-06
      11         2995        23960           33    9.303545e-06
      11         3043        24344           32    9.201625e-06
      11         3092        24736           32    9.490781e-06
      11         3142        25136           31    9.485516e-06
      11         3193        25544           31    9.457742e-06
      11         3245        25960           30    9.445267e-06
      11         3297        26376           30    9.439133e-06
      11         3350        26800           29    9.602103e-06
      11         3404        27232           29    9.503345e-06
      11         3459        27672           28    9.566464e-06
      11         3515        28120           28    9.596750e-06
      11         3572        28576           27    9.542259e-06
      11         3630        29040           27    9.659111e-06
      11         3689        29512           27    9.635148e-06
      11         3749        29992           26    9.714154e-06
      11         3810        30480           26    9.849885e-06
      11         3871        30968           25    9.768160e-06
      11         3933        31464           25    9.802320e-06
      11         3996        31968           25    9.849800e-06
      11         4060        32480           24    9.863000e-06
      11         4125        33000           24    1.069571e-05
      11         4192        33536           23    1.044809e-05
      11         4260        34080           23    1.050239e-05
      11         4329        34632           23    1.065213e-05
      11         4399        35192           22    1.061536e-05
      11         4470        35760           22    1.062105e-05
      11         4542        36336           22    1.078632e-05
      11         4615        36920           21    1.053976e-05
      11         4689        37512           21    1.067548e-05
      11         4765        38120           20    1.067055e-05
      11         4842        38736           20    1.070110e-05
      11         4920        39360           20    1.078590e-05
      11         4999        39992           20    1.077500e-05
      11         5080        40640           20    1.082730e-05
      11         5162        41296           20    1.102195e-05
      11         5245        41960           20    1.096980e-05
      11         5329        42632           20    1.102595e-05
      11         5415        43320           20    1.125545e-05
      11         5502        44016           20    1.113120e-05
      11         5591        44728           20    1.113385e-05
      11         5681        45448           20    1.121445e-05
      11         5772        46176           20    1.151980e-05
      11         5865        46920           20    1.163050e-05
      11         5959        47672           20    1.146870e-05
      11         6055        48440           20    1.151705e-05
      11         6152        49216           20    1.169260e-05
      11         6251        50008           20    1.190880e-05
      11         6352        50816           20    1.182200e-05
      11         6454        51632           20    1.189915e-05
      11         6558        52464           20    1.194495e-05
      11         6663        53304           20    1.208215e-05
      11         6770        54160           20    1.210235e-05
      11         6879        55032           20    1.218660e-05
      11         6990        55920           20    1.220420e-05
      11         7102        56816           20    1.226190e-05
      11         7216        57728           20    1.222650e-05
      11         7332        58656           20    1.229250e-05
      11         7450        59600           20    1.237650e-05
      11         7570        60560           20    1.241235e-05
      11         7692        61536           20    1.248350e-05
      11         7816        62528           20    1.269395e-05
      11         7942        63536           20    1.265860e-05
      11         8070        64560           20    1.272065e-05
      11         8200        65600           20    1.405245e-05
      11         8332        66656           20    1.416020e-05
      11         8466        67728           20    1.422630e-05
      11         8602        68816           20    1.431360e-05
      11         8740        69920           20    1.450605e-05
      11         8880        71040           20    1.451150e-05
      11         9023        72184           20    1.465600e-05
      11         9168        73344           20    1.491035e-05
      11         9315        74520           20    1.495015e-05
      11         9465        75720           20    1.505160e-05
      11         9617        76936           20    1.548270e-05
      11         9771        78168           20    1.506025e-05
      11         9928        79424           20    1.527000e-05
      11        10087        80696           20    1.524655e-05
      11        10249        81992           20    1.558725e-05
      11        10414        83312           20    1.562430e-05
      11        10581        84648           20    1.595770e-05
      11        10751        86008           20    1.585940e-05
      11        10924        87392           20    1.602535e-05
      11        11099        88792           20    1.590205e-05
      11        11277        90216           20    1.611365e-05
      11        11458        91664           20    1.611270e-05
      11        11642        93136           20    1.623080e-05
      11        11829        94632           20    1.630080e-05
      11        12019        96152           20    1.648410e-05
      11        12212        97696           20    1.655235e-05
      11        12408        99264           20    1.675505e-05
      11        12607       100856           20    1.678605e-05
      11        12809       102472           20    1.694690e-05
      11        13014       104112           20    1.708330e-05
      11        13223       105784           20    1.721360e-05
      11        13435       107480           20    1.732225e-05
      11        13650       109200           20    1.766245e-05
      11        13869       110952           20    1.782185e-05
      11        14091       112728           20    1.794200e-05
      11        14317       114536           20    1.815740e-05
      11        14547       116376           20    1.820650e-05
      11        14780       118240           20    1.835045e-05
      11        15017       120136           20    1.851500e-05
      11        15258       122064           20    1.866550e-05
      11        15503       124024           20    1.863790e-05
      11        15752       126016           20    1.875750e-05
      11        16005       128040           20    1.893895e-05
      11        16262       130096           20    1.909750e-05
      11        16523       132184           20    1.926670e-05
      11        16788       134304           20    1.958445e-05
      11        17057       136456           20    1.965190e-05
      11        17330       138640           20    1.974675e-05
      11        17608       140864           20    2.012390e-05
      11        17890       143120           20    2.015415e-05
      11        18177       145416           20    2.101385e-05
      11        18468       147744           20    2.096330e-05
      11        18764       150112           20    2.152745e-05
      11        19065       152520           20    2.189285e-05
      11        19371       154968           20    2.178550e-05
      11        19681       157448           20    2.202960e-05
      11        19996       159968           20    2.216530e-05
      11        20316       162528           20    2.241640e-05
      11        20642       165136           20    2.263190e-05
      11        20973       167784           20    2.312465e-05
      11        21309       170472           20    2.353085e-05
      11        21650       173200           20    2.328345e-05
      11        21997       175976           20    2.366010e-05
      11        22349       178792           20    2.368555e-05
      11        22707       181656           20    2.424235e-05
      11        23071       184568           20    2.443320e-05
      11        23441       187528           20    2.462540e-05
      11        23817       190536           20    2.488430e-05
      11        24199       193592           20    2.523285e-05
      11        24587       196696           20    2.545590e-05
      11        24981       199848           20    2.550965e-05
      11        25381       203048           20    2.566790e-05
      11        25788       206304           20    2.612515e-05
      11        26201       209608           20    2.650060e-05
      11        26621       212968           20    2.692435e-05
      11        27047       216376           20    2.711910e-05
      11        27480       219840           20    2.717385e-05
      11        27920       223360           20    2.768110e-05
      11        28367       226936           20    2.794110e-05
      11        28821       230568           20    2.842080e-05
      11        29283       234264           20    2.853155e-05
      11        29752       238016           20    2.911800e-05
      11        30229       241832           20    2.913770e-05
      11        30713       245704           20    2.947975e-05
      11        31205       249640           20    2.973995e-05
      11        31705       253640           20    3.004360e-05
      11        32213       257704           20    3.031180e-05
      11        32729       261832           20    3.052020e-05
      11        33253       266024           20    3.081095e-05
      11        33786       270288           20    3.150620e-05
      11        34327       274616           20    3.165745e-05
      11        34877       279016           20    3.205400e-05
      11        35436       283488           20    3.238020e-05
      11        36003       288024           20    3.284690e-05
      11        36580       292640           20    3.288955e-05
      11        37166       297328           20    3.341750e-05
      11        37761       302088           20    3.383865e-05
      11        38366       306928           20    3.421165e-05
      11        38980       311840           20    3.459775e-05
      11        39604       316832           20    3.502900e-05
      11        40238       321904           20    3.554440e-05
      11        40882       327056           20    3.565755e-05
      11        41537       332296           20    3.605440e-05
      11        42202       337616           20    3.650180e-05
      11        42878       343024           20    3.719820e-05
      11        43565       348520           20    3.757735e-05
      11        44263       354104           20    3.778545e-05
      11        44972       359776           20    3.852870e-05
      11        45692       365536           20    3.905165e-05
      11        46424       371392           20    3.943125e-05
      11        47167       377336           20    4.000460e-05
      11        47922       383376           20    4.030465e-05
      11        48689       389512           20    4.067350e-05
      11        49469       395752           20    4.117545e-05
      11        50261       402088           20    4.160650e-05
      11        51066       408528           20    4.229260e-05
      11        51884       415072           20    4.289040e-05
      11        52715       421720           20    4.380485e-05
      11        53559       428472           20    4.397330e-05
      11        54416       435328           20    4.433600e-05
      11        55287       442296           20    4.518850e-05
      11        56172       449376           20    4.629905e-05
      11        57071       456568           20    4.653065e-05
      11        57985       463880           20    4.733730e-05
      11        58913       471304           20    4.772085e-05
      11        59856       478848           20    4.826040e-05
      11        60814       486512           20    4.910565e-05
      11        61788       494304           20    4.974315e-05
      11        62777       502216           20    5.018615e-05
      11        63782       510256           20    5.117410e-05
      11        64803       518424           20    5.155105e-05
      11        65840       526720           20    5.205030e-05
      11        66894       535152           20    5.292470e-05
      11        67965       543720           20    5.386280e-05
      11        69053       552424           20    5.452475e-05
      11        70158       561264           20    5.547105e-05
      11        71281       570248           20    5.593590e-05
      11        72422       579376           20    5.712200e-05
      11        73581       588648           20    5.807955e-05
      11        74759       598072           20    5.883610e-05
      11        75956       607648           20    5.957840e-05
      11        77172       617376           20    6.037135e-05
      11        78407       627256           20    6.134560e-05
      11        79662       637296           20    6.170080e-05
      11        80937       647496           20    6.251885e-05
      11        82233       657864           20    6.355070e-05
      11        83549       668392           20    6.445190e-05
      11        84886       679088           20    6.539195e-05
      11        86245       689960           20    6.597450e-05
      11        87625       701000           20    6.722315e-05
      11        89028       712224           20    6.780280e-05
      11        90453       723624           20    6.911005e-05
      11        91901       735208           20    6.945385e-05
      11        93372       746976           20    7.088905e-05
      11        94866       758928           20    7.166845e-05
      11        96384       771072           20    7.251915e-05
      11        97927       783416           20    7.370740e-05
      11        99494       795952           20    7.480945e-05
      11       101086       808688           20    7.603310e-05
      12            1            8         1000    1.570675e-06
      12            2           16         1000    1.543500e-06
      12            3           24         1000    1.592123e-06
      12            4           32         1000    1.592086e-06
      12            5           40         1000    1.622411e-06
      12            6           48         1000    1.639381e-06
      12            7           56         1000    1.802519e-06
      12            8           64         1000    1.832057e-06
      12            9           72         1000    1.812056e-06
      12           10           80         1000    1.795833e-06
      12           11           88         1000    1.733573e-06
      12           12           96         1000    1.736795e-06
      12           13          104         1000    1.769117e-06
      12           14          112         1000    1.766951e-06
      12           15          120         1000    1.793321e-06
      12           16          128         1000    1.822173e-06
      12           17          136         1000    1.844310e-06
      12           18          144         1000    1.825145e-06
      12           19          152         1000    1.802221e-06
      12           20          160         1000    1.801430e-06
      12           21          168         1000    1.829049e-06
      12           22          176         1000    1.829692e-06
      12           23          184         1000    2.912215e-06
      12           24          192         1000    2.838501e-06
      12           25          200         1000    2.828174e-06
      12           26          208         1000    2.817482e-06
      12           27          216         1000    2.812577e-06
      12           28          224         1000    2.801857e-06
      12           29          232         1000    2.886102e-06
      12           30          240         1000    2.909927e-06
      12           31          248         1000    2.883389e-06
      12           32          256         1000    2.873353e-06
      12           33          264         1000    2.833140e-06
      12           34          272         1000    2.810208e-06
      12           35          280         1000    2.839580e-06
      12           36          288         1000    2.857962e-06
      12           37          296         1000    2.955047e-06
      12           38          304         1000    2.940780e-06
